"Time","Machine","User","Access","SourceAddr"
"10/17/2024 2:20:50 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"10/17/2024 2:20:49 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"10/17/2024 2:20:46 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"10/17/2024 2:20:46 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"10/17/2024 2:20:46 PM","Window Manager","DWM-1","Negotiate","-"
"10/17/2024 2:20:46 PM","Window Manager","DWM-1","Negotiate","-"
"10/17/2024 2:20:46 PM","NT AUTHORITY","LOCAL SERVICE","Negotiate","-"
"10/17/2024 2:20:45 PM","NT AUTHORITY","NETWORK SERVICE","Negotiate","-"
"10/17/2024 2:20:45 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"10/17/2024 2:20:44 PM","NT AUTHORITY","SYSTEM","-","-"
"10/17/2024 2:18:06 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"10/17/2024 2:17:45 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"10/17/2024 2:15:19 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"10/17/2024 2:05:52 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"10/17/2024 2:05:09 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/17/2024 2:05:03 PM","EMICA","adminemica","Negotiate","192.168.113.2"
"10/17/2024 2:05:02 PM","Window Manager","DWM-2","Negotiate","-"
"10/17/2024 2:05:02 PM","Window Manager","DWM-2","Negotiate","-"
"10/17/2024 2:05:00 PM","EMICA","adminemica","NTLM","-"
"10/17/2024 12:07:08 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/17/2024 10:26:08 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/17/2024 8:54:07 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/17/2024 7:49:01 AM","EMICA","VM4PRUEBAS$","Kerberos","-"
"10/17/2024 7:18:06 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/17/2024 6:28:48 AM","NT AUTHORITY","SYSTEM","Negotiate","-"
"10/17/2024 5:43:06 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/17/2024 3:55:05 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/17/2024 1:57:05 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/17/2024 12:16:05 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/16/2024 11:49:00 PM","EMICA","VM4PRUEBAS$","Kerberos","-"
"10/16/2024 10:35:04 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/16/2024 9:00:01 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"10/16/2024 9:00:01 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"10/16/2024 8:57:04 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/16/2024 7:25:03 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/16/2024 5:55:03 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/16/2024 3:57:02 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/16/2024 3:48:59 PM","EMICA","VM4PRUEBAS$","Kerberos","-"
"10/16/2024 2:14:01 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/16/2024 12:18:01 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/16/2024 11:03:50 AM","NT AUTHORITY","SYSTEM","Negotiate","-"
"10/16/2024 10:23:00 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/16/2024 8:30:00 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/16/2024 7:48:58 AM","EMICA","VM4PRUEBAS$","Kerberos","-"
"10/16/2024 6:34:59 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/16/2024 4:55:59 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/16/2024 3:17:59 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/16/2024 1:26:58 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/15/2024 11:52:58 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/15/2024 11:48:57 PM","EMICA","VM4PRUEBAS$","Kerberos","-"
"10/15/2024 10:16:57 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/15/2024 9:00:01 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"10/15/2024 9:00:01 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"10/15/2024 8:22:56 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/15/2024 6:44:56 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/15/2024 5:07:55 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/15/2024 3:48:56 PM","EMICA","VM4PRUEBAS$","Kerberos","-"
"10/15/2024 3:17:55 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/15/2024 1:28:55 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/15/2024 1:11:53 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"10/15/2024 11:43:54 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/15/2024 9:45:54 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/15/2024 7:48:54 AM","EMICA","VM4PRUEBAS$","Kerberos","-"
"10/15/2024 7:48:53 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/15/2024 6:08:53 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/15/2024 4:29:52 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/15/2024 4:01:30 AM","NT AUTHORITY","SYSTEM","Negotiate","-"
"10/15/2024 4:01:28 AM","NT AUTHORITY","SYSTEM","Negotiate","-"
"10/15/2024 2:56:52 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/15/2024 1:26:51 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/14/2024 11:48:54 PM","EMICA","VM4PRUEBAS$","Kerberos","-"
"10/14/2024 11:44:51 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/14/2024 10:03:50 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/14/2024 9:00:01 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"10/14/2024 9:00:01 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"10/14/2024 8:10:50 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/14/2024 6:19:50 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/14/2024 5:57:27 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"10/14/2024 4:44:49 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/14/2024 3:48:53 PM","EMICA","VM4PRUEBAS$","Kerberos","-"
"10/14/2024 3:11:49 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/14/2024 1:40:48 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/14/2024 11:42:46 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/14/2024 9:56:46 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/14/2024 8:25:46 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/14/2024 7:48:52 AM","EMICA","VM4PRUEBAS$","Kerberos","-"
"10/14/2024 6:41:45 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/14/2024 5:00:45 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/14/2024 3:10:44 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/14/2024 2:19:45 AM","NT AUTHORITY","SYSTEM","Negotiate","-"
"10/14/2024 2:19:43 AM","NT AUTHORITY","SYSTEM","Negotiate","-"
"10/14/2024 1:37:44 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/14/2024 12:06:44 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/13/2024 11:48:51 PM","EMICA","VM4PRUEBAS$","Kerberos","-"
"10/13/2024 10:35:43 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/13/2024 9:58:41 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"10/13/2024 9:00:01 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"10/13/2024 9:00:01 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"10/13/2024 8:36:43 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/13/2024 6:53:41 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/13/2024 5:20:41 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/13/2024 3:48:49 PM","EMICA","VM4PRUEBAS$","Kerberos","-"
"10/13/2024 3:48:41 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/13/2024 1:56:40 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/13/2024 12:20:40 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/13/2024 10:45:39 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/13/2024 8:57:39 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/13/2024 7:48:48 AM","EMICA","VM4PRUEBAS$","Kerberos","-"
"10/13/2024 7:24:39 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/13/2024 5:53:38 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/13/2024 4:23:38 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/13/2024 2:38:36 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/13/2024 2:29:55 AM","NT AUTHORITY","SYSTEM","Negotiate","-"
"10/13/2024 12:48:36 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/12/2024 11:48:48 PM","EMICA","VM4PRUEBAS$","Kerberos","-"
"10/12/2024 11:15:36 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/12/2024 9:27:35 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/12/2024 9:00:01 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"10/12/2024 9:00:01 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"10/12/2024 7:36:35 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/12/2024 5:46:34 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/12/2024 4:13:34 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/12/2024 3:48:47 PM","EMICA","VM4PRUEBAS$","Kerberos","-"
"10/12/2024 2:42:33 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/12/2024 1:12:33 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/12/2024 11:29:33 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/12/2024 9:33:31 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/12/2024 8:02:31 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/12/2024 7:56:03 AM","NT AUTHORITY","SYSTEM","Negotiate","-"
"10/12/2024 7:48:46 AM","EMICA","VM4PRUEBAS$","Kerberos","-"
"10/12/2024 6:32:31 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/12/2024 4:49:30 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/12/2024 2:53:30 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/12/2024 1:15:29 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/11/2024 11:48:45 PM","EMICA","VM4PRUEBAS$","Kerberos","-"
"10/11/2024 11:40:29 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/11/2024 10:06:28 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/11/2024 9:00:01 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"10/11/2024 9:00:01 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"10/11/2024 8:20:28 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/11/2024 6:21:28 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/11/2024 4:23:27 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/11/2024 3:48:44 PM","EMICA","VM4PRUEBAS$","Kerberos","-"
"10/11/2024 2:35:26 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/11/2024 2:15:38 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"10/11/2024 1:04:26 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/11/2024 11:34:25 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/11/2024 9:36:25 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/11/2024 7:48:42 AM","EMICA","VM4PRUEBAS$","Kerberos","-"
"10/11/2024 7:39:25 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/11/2024 5:58:24 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/11/2024 4:02:24 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/11/2024 2:31:23 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/11/2024 12:45:23 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/10/2024 11:48:42 PM","EMICA","VM4PRUEBAS$","Kerberos","-"
"10/10/2024 10:46:22 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/10/2024 9:00:01 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"10/10/2024 9:00:01 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"10/10/2024 8:48:21 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/10/2024 8:24:43 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"10/10/2024 7:05:21 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/10/2024 5:25:20 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/10/2024 3:48:40 PM","EMICA","VM4PRUEBAS$","Kerberos","-"
"10/10/2024 3:46:20 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/10/2024 2:08:20 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/10/2024 12:32:19 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/10/2024 10:42:19 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/10/2024 9:08:19 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/10/2024 7:48:39 AM","EMICA","VM4PRUEBAS$","Kerberos","-"
"10/10/2024 7:20:18 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/10/2024 5:33:17 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/10/2024 3:52:17 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/10/2024 2:17:16 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/10/2024 12:28:16 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/9/2024 11:48:39 PM","EMICA","VM4PRUEBAS$","Kerberos","-"
"10/9/2024 11:04:03 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"10/9/2024 10:56:15 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/9/2024 9:13:15 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/9/2024 9:00:01 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"10/9/2024 9:00:01 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"10/9/2024 7:18:15 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/9/2024 5:40:14 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/9/2024 4:50:21 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"10/9/2024 4:50:21 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"10/9/2024 4:50:00 PM","EMICA","adminemica","Negotiate","192.168.113.2"
"10/9/2024 4:49:59 PM","Window Manager","DWM-2","Negotiate","-"
"10/9/2024 4:49:59 PM","Window Manager","DWM-2","Negotiate","-"
"10/9/2024 4:49:57 PM","EMICA","adminemica","NTLM","-"
"10/9/2024 4:04:14 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/9/2024 3:48:38 PM","EMICA","VM4PRUEBAS$","Kerberos","-"
"10/9/2024 2:13:13 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/9/2024 12:23:11 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/9/2024 10:28:11 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/9/2024 8:48:11 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/9/2024 7:48:36 AM","EMICA","VM4PRUEBAS$","Kerberos","-"
"10/9/2024 6:55:10 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/9/2024 5:18:10 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/9/2024 3:27:10 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/9/2024 3:02:54 AM","NT AUTHORITY","SYSTEM","Negotiate","-"
"10/9/2024 3:02:54 AM","NT AUTHORITY","SYSTEM","Negotiate","-"
"10/9/2024 3:00:58 AM","NT AUTHORITY","SYSTEM","Negotiate","-"
"10/9/2024 3:00:52 AM","NT AUTHORITY","SYSTEM","Negotiate","-"
"10/9/2024 2:57:40 AM","NT AUTHORITY","SYSTEM","Negotiate","-"
"10/9/2024 1:37:09 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/9/2024 1:34:26 AM","NT AUTHORITY","SYSTEM","Negotiate","-"
"10/8/2024 11:48:35 PM","EMICA","VM4PRUEBAS$","Kerberos","-"
"10/8/2024 11:48:09 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/8/2024 10:02:09 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/8/2024 9:00:01 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"10/8/2024 9:00:01 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"10/8/2024 8:32:08 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/8/2024 6:39:07 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/8/2024 5:09:06 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/8/2024 3:48:35 PM","EMICA","VM4PRUEBAS$","Kerberos","-"
"10/8/2024 3:10:06 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/8/2024 1:15:06 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/8/2024 11:24:05 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/8/2024 9:48:05 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/8/2024 8:13:04 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/8/2024 7:48:33 AM","EMICA","VM4PRUEBAS$","Kerberos","-"
"10/8/2024 6:25:04 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/8/2024 4:54:04 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/8/2024 4:49:38 AM","NT AUTHORITY","SYSTEM","Negotiate","-"
"10/8/2024 3:54:54 AM","NT AUTHORITY","SYSTEM","Negotiate","-"
"10/8/2024 3:54:47 AM","NT AUTHORITY","SYSTEM","Negotiate","-"
"10/8/2024 3:24:03 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/8/2024 1:26:02 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/7/2024 11:48:32 PM","EMICA","VM4PRUEBAS$","Kerberos","-"
"10/7/2024 11:41:01 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/7/2024 9:58:01 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/7/2024 9:00:01 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"10/7/2024 9:00:01 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"10/7/2024 8:03:01 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/7/2024 7:49:59 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"10/7/2024 6:14:00 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/7/2024 4:43:00 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/7/2024 3:48:32 PM","EMICA","VM4PRUEBAS$","Kerberos","-"
"10/7/2024 3:12:59 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/7/2024 1:14:59 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/7/2024 11:33:59 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/7/2024 9:38:58 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/7/2024 7:58:31 AM","NT AUTHORITY","SYSTEM","Negotiate","-"
"10/7/2024 7:58:20 AM","NT AUTHORITY","SYSTEM","Negotiate","-"
"10/7/2024 7:53:03 AM","NT AUTHORITY","SYSTEM","Negotiate","-"
"10/7/2024 7:53:03 AM","NT AUTHORITY","SYSTEM","Negotiate","-"
"10/7/2024 7:53:02 AM","NT AUTHORITY","SYSTEM","Negotiate","-"
"10/7/2024 7:48:34 AM","EMICA","VM4PRUEBAS$","Kerberos","-"
"10/7/2024 7:48:34 AM","NT AUTHORITY","SYSTEM","Negotiate","-"
"10/7/2024 7:48:29 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/7/2024 7:48:28 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/7/2024 7:48:28 AM","NT AUTHORITY","SYSTEM","Negotiate","-"
"10/7/2024 7:48:28 AM","NT AUTHORITY","SYSTEM","Negotiate","-"
"10/7/2024 7:48:26 AM","NT AUTHORITY","ANONYMOUS LOGON","NTLM","-"
"10/7/2024 7:48:25 AM","NT AUTHORITY","SYSTEM","Negotiate","-"
"10/7/2024 7:48:24 AM","NT AUTHORITY","SYSTEM","Negotiate","-"
"10/7/2024 7:48:22 AM","NT AUTHORITY","SYSTEM","Negotiate","-"
"10/7/2024 7:48:19 AM","NT AUTHORITY","SYSTEM","Negotiate","-"
"10/7/2024 7:48:17 AM","NT AUTHORITY","LOCAL SERVICE","Negotiate","-"
"10/7/2024 7:48:17 AM","Window Manager","DWM-1","Negotiate","-"
"10/7/2024 7:48:17 AM","Window Manager","DWM-1","Negotiate","-"
"10/7/2024 7:48:15 AM","NT AUTHORITY","NETWORK SERVICE","Negotiate","-"
"10/7/2024 7:48:15 AM","NT AUTHORITY","SYSTEM","Negotiate","-"
"10/7/2024 7:48:11 AM","NT AUTHORITY","SYSTEM","-","-"
"10/6/2024 1:13:27 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/6/2024 11:37:26 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/6/2024 9:46:26 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/6/2024 9:03:37 AM","NT AUTHORITY","SYSTEM","Negotiate","-"
"10/6/2024 8:03:59 AM","EMICA","VM4PRUEBAS$","Kerberos","-"
"10/6/2024 7:56:26 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/6/2024 6:08:26 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/6/2024 4:21:24 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/6/2024 2:40:24 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/6/2024 12:46:24 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/6/2024 12:03:58 AM","EMICA","VM4PRUEBAS$","Kerberos","-"
"10/5/2024 11:08:23 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/5/2024 9:37:23 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/5/2024 9:00:01 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"10/5/2024 9:00:01 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"10/5/2024 7:40:22 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/5/2024 6:00:22 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/5/2024 4:09:22 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/5/2024 4:03:57 PM","EMICA","VM4PRUEBAS$","Kerberos","-"
"10/5/2024 2:38:23 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"10/5/2024 2:23:21 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/5/2024 12:40:21 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/5/2024 10:45:19 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/5/2024 9:36:55 AM","NT AUTHORITY","SYSTEM","Negotiate","-"
"10/5/2024 9:02:19 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/5/2024 8:03:56 AM","EMICA","VM4PRUEBAS$","Kerberos","-"
"10/5/2024 7:21:19 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/5/2024 5:42:18 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/5/2024 4:35:04 AM","NT AUTHORITY","SYSTEM","Negotiate","-"
"10/5/2024 3:51:18 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/5/2024 2:01:17 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/5/2024 12:28:17 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/5/2024 12:03:55 AM","EMICA","VM4PRUEBAS$","Kerberos","-"
"10/4/2024 10:58:17 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/4/2024 9:16:16 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/4/2024 9:00:01 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"10/4/2024 9:00:01 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"10/4/2024 7:38:16 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/4/2024 5:45:15 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/4/2024 4:15:14 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/4/2024 4:03:54 PM","EMICA","VM4PRUEBAS$","Kerberos","-"
"10/4/2024 2:17:14 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/4/2024 12:20:14 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/4/2024 10:39:13 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/4/2024 8:59:13 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/4/2024 8:03:53 AM","EMICA","VM4PRUEBAS$","Kerberos","-"
"10/4/2024 7:30:47 AM","NT AUTHORITY","SYSTEM","Negotiate","-"
"10/4/2024 7:20:12 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/4/2024 5:42:12 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/4/2024 4:06:12 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/4/2024 2:15:11 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/4/2024 12:41:09 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/4/2024 12:03:52 AM","EMICA","VM4PRUEBAS$","Kerberos","-"
"10/3/2024 10:51:09 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/3/2024 9:11:08 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"10/3/2024 9:00:02 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"10/3/2024 9:00:02 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"10/3/2024 9:00:01 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
